13647294 1984
20167307 716
12239885 964
9024782 784
14441447 1773
17249851 4190
17811789 1954
4668698 224
8729273 560
13892339 700
3735130 280
2489374 136
1675121 53
4894500 336
10699047 840
6688936 420
1067852 23
8871682 1064
1098643 41
1981321 102
577333 11
619243 8
634639 18
2114322 90
2359367 90
2034778 80
945543 16
1355663 90
461866 2
1032357 11
